epoch,train_loss,train_acc,validation_loss,validation_acc
355.0,0.016994559855431045,0.9334862385321101,0.05079218555580486,0.8272727272727273
356.0,0.013473171024121891,0.9472477064220184,0.054421912540089,0.8181818181818182
357.0,0.012487295581403813,0.9380733944954128,0.049840232933109456,0.8090909090909091
358.0,0.021320620583746275,0.9036697247706422,0.0552681391550736,0.8363636363636363
359.0,0.018812104854561865,0.908256880733945,0.05180743736299601,0.8090909090909091
360.0,0.022422016478664833,0.9151376146788991,0.05666849152608351,0.7818181818181819
361.0,0.011987512512559738,0.9564220183486238,0.05464539636265148,0.8
362.0,0.017702524133727228,0.926605504587156,0.05336023372682658,0.8181818181818182
363.0,0.016076633901070427,0.9472477064220184,0.05257425850087946,0.7909090909090909
364.0,0.02484722340206077,0.9036697247706422,0.05342174450104887,0.8
365.0,0.021910441235143588,0.8990825688073395,0.05371430394324389,0.8272727272727273
366.0,0.02404543857619918,0.8944954128440367,0.05568069355054335,0.7909090909090909
367.0,0.012364135026064522,0.9518348623853211,0.05211213542656465,0.8181818181818182
368.0,0.016064504527277527,0.9380733944954128,0.049514843591234904,0.8272727272727273
369.0,0.015394884764020322,0.9426605504587156,0.05357963578267531,0.8181818181818182
370.0,0.014067145545086866,0.9495412844036697,0.049608369036154315,0.8090909090909091
371.0,0.013033506530977854,0.9472477064220184,0.052653845196420496,0.8090909090909091
372.0,0.020825255343929754,0.9151376146788991,0.05653052248738029,0.8
373.0,0.01171059591093297,0.9518348623853211,0.05116946019909598,0.8181818181818182
374.0,0.016442331389327526,0.9311926605504587,0.05342654965140603,0.8181818181818182
375.0,0.019693836469391206,0.9197247706422018,0.05294149043885144,0.8272727272727273
376.0,0.021285198955719762,0.926605504587156,0.05245444476604462,0.8090909090909091
377.0,0.021942517626176185,0.9151376146788991,0.05476802357218482,0.8090909090909091
378.0,0.018296788148624704,0.9174311926605505,0.0553780542855913,0.7818181818181819
379.0,0.01354630157851332,0.9495412844036697,0.05087177347053181,0.8363636363636363
380.0,0.015327595457340668,0.9380733944954128,0.05749008763920177,0.7909090909090909
381.0,0.019797094785736515,0.9288990825688074,0.05219848298213699,0.8090909090909091
382.0,0.013435903765739651,0.9587155963302753,0.05143172375180505,0.8272727272727273
383.0,0.01366350646216183,0.9426605504587156,0.05348087833686308,0.8090909090909091
384.0,0.013330392779808048,0.9426605504587156,0.05590253960002552,0.8
385.0,0.022560001572822605,0.9059633027522935,0.07289813506332311,0.7363636363636363
386.0,0.01644443242955919,0.9288990825688074,0.051885410262779756,0.8181818181818182
387.0,0.017198123048495398,0.9334862385321101,0.05478075166994875,0.8090909090909091
388.0,0.024389912011187283,0.9013761467889908,0.052412093566222624,0.8
389.0,0.021364632897813797,0.9151376146788991,0.04982238181612708,0.8181818181818182
390.0,0.020420365847237068,0.9013761467889908,0.052105470069430095,0.8181818181818182
391.0,0.01209838576657578,0.9610091743119266,0.05407263474030928,0.8
392.0,0.012427959457646475,0.9541284403669725,0.05350469784303145,0.8
393.0,0.015288969027647458,0.944954128440367,0.05598914352330295,0.7818181818181819
394.0,0.01852290774481969,0.9220183486238532,0.06416534314101392,0.8272727272727273
395.0,0.0186882228483745,0.9357798165137615,0.05349215404553847,0.8090909090909091
396.0,0.016876541501030736,0.9311926605504587,0.05293496244333007,0.8
397.0,0.021913232621437777,0.9197247706422018,0.055836658450690184,0.8090909090909091
398.0,0.01440062870937955,0.9288990825688074,0.0544399154457179,0.8
399.0,0.01145818008274404,0.9610091743119266,0.053833828527819025,0.8272727272727273
400.0,0.016049589036852805,0.9380733944954128,0.05484431826255538,0.8272727272727273
401.0,0.015283477088914962,0.9288990825688074,0.052446183155883445,0.8181818181818182
402.0,0.017226434795510604,0.9174311926605505,0.051168269867246804,0.8090909090909091
403.0,0.018576849375877086,0.9357798165137615,0.05234540585767139,0.8181818181818182
404.0,0.013116179736877938,0.944954128440367,0.055714451386169955,0.8
405.0,0.01051896533911723,0.9472477064220184,0.05503680021925406,0.8090909090909091
406.0,0.016320517344331934,0.9311926605504587,0.05529803281480616,0.8
407.0,0.01702606570137955,0.9403669724770642,0.05258806043050506,0.8363636363636363
408.0,0.02625986220263833,0.8899082568807339,0.05334725332531062,0.8363636363636363
409.0,0.010818498170669747,0.9655963302752294,0.053468837521292945,0.8181818181818182
410.0,0.0249177759444905,0.9013761467889908,0.05475017692555081,0.8090909090909091
411.0,0.018256678999991182,0.9243119266055045,0.055416859009049156,0.8181818181818182
412.0,0.023382500636416975,0.8967889908256881,0.053708522631363435,0.8090909090909091
413.0,0.014607909763522378,0.9426605504587156,0.05423865115100687,0.8181818181818182
414.0,0.013141540744247924,0.9495412844036697,0.0541855936023322,0.8090909090909091
415.0,0.023678625289803593,0.9059633027522935,0.05559401586651802,0.8363636363636363
416.0,0.011855782531928101,0.9564220183486238,0.05358946391127326,0.8090909090909091
417.0,0.019395143156785758,0.9220183486238532,0.05418776341459968,0.8
418.0,0.018658007238777953,0.9288990825688074,0.05854464037851854,0.8090909090909091
419.0,0.019314752054323845,0.9357798165137615,0.10046747577461329,0.7272727272727273
420.0,0.021639553232998543,0.8990825688073395,0.06318742700598456,0.8272727272727273
421.0,0.022700104445919668,0.8830275229357798,0.05424871803684668,0.8
422.0,0.01548642426015758,0.926605504587156,0.05697520578449423,0.8
423.0,0.018469488748067288,0.9243119266055045,0.057965234057469804,0.7909090909090909
424.0,0.017069475588585258,0.9357798165137615,0.05399404872547497,0.8363636363636363
425.0,0.018437734401331993,0.9288990825688074,0.053163737058639526,0.8090909090909091
426.0,0.01433419534047946,0.9403669724770642,0.053006464513865384,0.8090909090909091
427.0,0.017747721504505484,0.9311926605504587,0.05534873442216353,0.8
428.0,0.013076629854926686,0.9472477064220184,0.054488333721052516,0.8090909090909091
429.0,0.01822271576330681,0.9288990825688074,0.06156147135929628,0.8
430.0,0.012671089684163485,0.9541284403669725,0.05254141092300415,0.8272727272727273
431.0,0.014886738908682189,0.9403669724770642,0.05371538312597708,0.8181818181818182
432.0,0.012972639685650484,0.9541284403669725,0.05581778328527104,0.8090909090909091
433.0,0.02357244858071806,0.9036697247706422,0.05812809067693624,0.8181818181818182
434.0,0.01151880643911523,0.9564220183486238,0.055010640959848055,0.8363636363636363
435.0,0.021212978284259183,0.9151376146788991,0.05056735548106107,0.8181818181818182
436.0,0.01819152763266108,0.9128440366972477,0.06133942292495207,0.8090909090909091
437.0,0.015960157122633874,0.9243119266055045,0.05975932505997744,0.8
438.0,0.016134737095787027,0.9426605504587156,0.058016198467124594,0.8
439.0,0.018696007842129662,0.9426605504587156,0.05810514051805843,0.8181818181818182
440.0,0.020393957394076973,0.9128440366972477,0.058092828027226706,0.8
441.0,0.014441194599109848,0.9472477064220184,0.059146984666585925,0.8181818181818182
442.0,0.016564580729367947,0.9288990825688074,0.055237536267800764,0.8181818181818182
443.0,0.015130666649575696,0.9403669724770642,0.05401021533391692,0.8363636363636363
444.0,0.016502439995497088,0.9403669724770642,0.0564837667752396,0.8454545454545455
445.0,0.01556534265860095,0.9495412844036697,0.05410982844504443,0.8090909090909091
446.0,0.015539307895953845,0.9357798165137615,0.05649561970071359,0.8181818181818182
447.0,0.015051520998811845,0.944954128440367,0.05538046712225134,0.8363636363636363
448.0,0.017108022000367214,0.9311926605504587,0.06304406923326579,0.8272727272727273
449.0,0.019946732787936586,0.926605504587156,0.05813252058896151,0.7909090909090909
450.0,0.022395794041168558,0.9059633027522935,0.0669394504617561,0.8
451.0,0.018143938467709706,0.9334862385321101,0.05544002665714784,0.8181818181818182
452.0,0.012251903928833408,0.9403669724770642,0.06016885936260223,0.7909090909090909
453.0,0.01206405725706061,0.9541284403669725,0.052022332020781256,0.8545454545454545
454.0,0.01896819793149282,0.9288990825688074,0.05565831498666243,0.8363636363636363
455.0,0.018194908371255005,0.9197247706422018,0.059008705074136907,0.8181818181818182
456.0,0.01652564741072988,0.9243119266055045,0.0645472414791584,0.8
457.0,0.029323308095827255,0.8944954128440367,0.05617384653199803,0.8181818181818182
458.0,0.017048288097203528,0.9380733944954128,0.05509209727699106,0.8181818181818182
459.0,0.0164324681770159,0.9174311926605505,0.05697486082261259,0.8181818181818182
460.0,0.016869009256687596,0.9380733944954128,0.055470921370116145,0.8090909090909091
461.0,0.020139458303557657,0.9174311926605505,0.05332255526022477,0.8090909090909091
462.0,0.014080302602367971,0.9426605504587156,0.054122635315765034,0.8090909090909091
463.0,0.017735956206815232,0.9288990825688074,0.06326661089604552,0.8090909090909091
464.0,0.01681341892727779,0.9380733944954128,0.05647573931650682,0.8272727272727273
465.0,0.020597795114228757,0.9059633027522935,0.05512891709804535,0.8090909090909091
466.0,0.017288666068994943,0.9197247706422018,0.05679408027367158,0.7818181818181819
467.0,0.014862946571607074,0.9288990825688074,0.05321694531223991,0.8
468.0,0.015855582673401664,0.9357798165137615,0.060867748070846904,0.7818181818181819
469.0,0.018336413765685,0.9380733944954128,0.060226382653821596,0.8090909090909091
470.0,0.01982882351309078,0.9311926605504587,0.06200177310542627,0.8272727272727273
471.0,0.01736756563592497,0.944954128440367,0.05565096830779856,0.7818181818181819
472.0,0.016216452669249763,0.9334862385321101,0.05814200653271242,0.8
473.0,0.01846624148257692,0.9243119266055045,0.06023707674308257,0.8090909090909091
474.0,0.02108947909116711,0.9174311926605505,0.05675728293982419,0.7909090909090909
475.0,0.019818213587806242,0.9174311926605505,0.06364827169613405,0.8
476.0,0.02014531543875677,0.9288990825688074,0.05828486118804325,0.8363636363636363
477.0,0.018629609532397957,0.9288990825688074,0.05516677742654627,0.8
478.0,0.02033228398121278,0.9151376146788991,0.056122463941574094,0.8
479.0,0.019869196522391375,0.9197247706422018,0.057077587463639,0.7909090909090909
480.0,0.016621999630550725,0.9334862385321101,0.05631168538873846,0.8
481.0,0.016681364712886376,0.9334862385321101,0.054218142276460476,0.8272727272727273
482.0,0.019729289391778683,0.9105504587155964,0.06443117491223595,0.8181818181818182
483.0,0.01978603377190649,0.9311926605504587,0.0626257056539709,0.7909090909090909
484.0,0.01874653848823707,0.9105504587155964,0.06134579594839703,0.8
485.0,0.018056325903888622,0.9311926605504587,0.06256861950863492,0.8181818181818182
486.0,0.01629099046379977,0.9288990825688074,0.05764697708866813,0.8272727272727273
487.0,0.019209317726279616,0.9174311926605505,0.05455042706294493,0.8181818181818182
488.0,0.01908493434172978,0.9128440366972477,0.060751041092655875,0.8090909090909091
489.0,0.020048001311172587,0.9334862385321101,0.056081510132009335,0.8090909090909091
490.0,0.017874148435070427,0.9357798165137615,0.05703856118700721,0.8
491.0,0.01663222507180629,0.9311926605504587,0.056119051440195605,0.8181818181818182
492.0,0.01767100317514749,0.9243119266055045,0.05744178870862181,0.8090909090909091
493.0,0.011798724928366687,0.9564220183486238,0.05764757516709241,0.8181818181818182
494.0,0.016276952944089308,0.9426605504587156,0.058437056839466095,0.7909090909090909
495.0,0.01882549633331802,0.9220183486238532,0.056654811718247156,0.8090909090909091
496.0,0.014550175102333616,0.9472477064220184,0.06400431089780548,0.8090909090909091
497.0,0.025092377286797408,0.8853211009174312,0.06449251798066226,0.8
498.0,0.014491224845170701,0.9403669724770642,0.061484424431215635,0.7909090909090909
499.0,0.014392804341612879,0.9518348623853211,0.060125082189386544,0.8090909090909091
500.0,0.02100928985287324,0.9036697247706422,0.06036929813298312,0.8
